blastdbSeqID_replaced	blastdbSeqID_original	blastdbSeqLen	genename
MGE_494	ISAcma47_IS4_IS10	1142	ISAcma47
MGE_495	ISAcma49_ISL3_unknown	1588	ISAcma49
MGE_496	ISAcma5_IS5_IS1031	898	ISAcma5
MGE_497	ISAcma50_IS21_unknown	2718	ISAcma50
MGE_498	ISAcma6_IS5_IS903	1059	ISAcma6
MGE_499	ISAcma7_IS256_unknown	1347	ISAcma7
MGE_500	ISAcma8_IS701_unknown	1398	ISAcma8
MGE_501	ISAcmu1_IS1595_IS1595	1029	ISAcmu1
MGE_502	ISAco1_IS1182_unknown	1671	ISAco1
MGE_503	ISAcp1_IS5_IS5	1483	ISAcp1
MGE_504	ISAcp2_IS481_unknown	1025	ISAcp2
MGE_505	ISAcp3_IS5_IS427	860	ISAcp3
MGE_506	ISAcp4_IS3_IS407	1279	ISAcp4
MGE_507	ISAcp5_IS110_IS1111	1751	ISAcp5
MGE_508	ISAcpa1_IS1595_IS1016	711	ISAcpa1
MGE_509	ISAcpr1_IS1595_unknown	977	ISAcpr1
MGE_510	ISAcpr2_IS1595_IS1595	1046	ISAcpr2
MGE_511	ISAcr1_IS1595_ISSod11	1080	ISAcr1
MGE_512	ISAcr2_IS6_unknown	892	ISAcr2
MGE_513	ISAcr3_ISAs1_unknown	1232	ISAcr3
MGE_514	ISAcr4_IS1380_unknown	1618	ISAcr4
MGE_515	ISAcra1_IS1595_IS1016	732	ISAcra1
MGE_516	ISAcsp2_IS982_unknown	972	ISAcsp2
MGE_517	ISAcsp5_IS3_IS150	1288	ISAcsp5
MGE_518	ISAcsp6_IS1595_ISPna2	1490	ISAcsp6
MGE_519	ISAcsp7_IS1595_IS1016	744	ISAcsp7
MGE_520	ISActu1_IS256_unknown	1440	ISActu1
MGE_521	ISAcur1_IS1595_IS1016	726	ISAcur1
MGE_522	ISAcve1_IS1595_IS1016	738	ISAcve1
MGE_523	ISAde1_IS66_unknown	2957	ISAde1
MGE_524	ISAde2_IS1182_unknown	1498	ISAde2
MGE_525	ISAde3_IS3_IS407	1183	ISAde3
MGE_526	ISAde4_IS3_IS407	1183	ISAde4
MGE_527	ISAde5_IS256_unknown	1270	ISAde5
MGE_528	ISAe1_ISL3_unknown	1313	ISAe1
MGE_529	ISAeca1_IS30_unknown	1091	ISAeca1
MGE_530	ISAeca3_IS110_IS1111	1340	ISAeca3
MGE_531	ISAeca4_IS3_IS51	1235	ISAeca4
MGE_532	ISAeca6_IS3_IS407	1198	ISAeca6
MGE_533	ISAeca7_IS256_unknown	1379	ISAeca7
MGE_534	ISAeh1_IS66_unknown	2320	ISAeh1
MGE_535	ISAeme1_ISAs1_unknown	1256	ISAeme1
MGE_536	ISAeme10_IS1595_ISPna2	1032	ISAeme10
MGE_537	ISAeme11_IS701_ISAba11	1108	ISAeme11
MGE_538	ISAeme12_IS4_IS4	1426	ISAeme12
MGE_539	ISAeme15_IS4_IS4	1429	ISAeme15
MGE_540	ISAeme16_IS630_unknown	1162	ISAeme16
MGE_541	ISAeme18_IS30_unknown	1075	ISAeme18
MGE_542	ISAeme19_ISL3_unknown	1304	ISAeme19
MGE_543	ISAeme2_ISAs1_unknown	1212	ISAeme2
MGE_544	ISAeme20_IS3_IS3	1264	ISAeme20
MGE_545	ISAeme21_IS481_unknown	1038	ISAeme21
MGE_546	ISAeme23_IS66_ISBst12	1557	ISAeme23
MGE_547	ISAeme25_IS256_unknown	1385	ISAeme25
MGE_548	ISAeme4_IS4_ISH8	1383	ISAeme4
MGE_549	ISAeme5_IS66_unknown	2438	ISAeme5
MGE_550	ISAeme7_IS5_IS903	1062	ISAeme7
MGE_551	ISAeme8_IS200/IS605_IS605	1739	ISAeme8
MGE_552	ISAfa1_IS1595_unknown	1040	ISAfa1
MGE_553	ISAfd1_IS701_unknown	1548	ISAfd1
MGE_554	ISAfe1_IS110_IS1111	1424	ISAfe1
MGE_555	ISAfe10_IS607_unknown	2232	ISAfe10
MGE_556	ISAfe11_IS607_unknown	2080	ISAfe11
MGE_557	ISAfe12_IS21_unknown	2660	ISAfe12
MGE_558	ISAfe13_ISKra4_ISAzba1	2868	ISAfe13
MGE_559	ISAfe17_IS3_IS150	1334	ISAfe17
MGE_560	ISAfe18_IS1595_ISSod11	1111	ISAfe18
MGE_561	ISAfe2_IS256_unknown	1124	ISAfe2
MGE_562	ISAfe3_IS110_unknown	1560	ISAfe3
MGE_563	ISAfe4_IS66_unknown	2477	ISAfe4
MGE_564	ISAfe7_IS3_IS51	1329	ISAfe7
MGE_565	ISAfe8_IS200/IS605_IS1341	1472	ISAfe8
MGE_566	ISAfe9_IS21_unknown	2503	ISAfe9
MGE_567	ISAfer1_ISNCY_ISDol1	1623	ISAfer1
MGE_568	ISAfl1_IS701_unknown	1363	ISAfl1
MGE_569	ISAha2_IS5_IS903	1040	ISAha2
MGE_570	ISAhi1_IS1595_unknown	1040	ISAhi1
MGE_571	ISAhy2_IS630_unknown	1158	ISAhy2
MGE_572	ISAhy3_IS30_unknown	1221	ISAhy3
MGE_573	ISAisp2_IS3_IS51	1241	ISAisp2
MGE_574	ISAisp4_IS110_unknown	1614	ISAisp4
MGE_575	ISAisp6_IS21_unknown	2657	ISAisp6
MGE_576	ISAisp7_IS21_unknown	2501	ISAisp7
MGE_577	ISAisp8_IS1595_ISSod11	1091	ISAisp8
MGE_578	ISAjo1_IS5_IS903	1039	ISAjo1
MGE_579	ISAjo2_ISNCY_IS1202	1482	ISAjo2
MGE_580	ISAju1_IS1595_IS1016	738	ISAju1
MGE_581	ISAlac1_ISLre2_unknown	1608	ISAlac1
MGE_582	ISAlba1_IS1595_IS1595	1032	ISAlba1
MGE_583	ISAlba2_IS1595_ISSod11	1013	ISAlba2
MGE_584	ISAlba3_IS1595_ISSod11	1120	ISAlba3
MGE_585	ISAlg_IS3_IS3	1258	ISAlg
MGE_586	ISAlg1_IS1595_ISSod11	959	ISAlg1
MGE_587	ISAlg2_IS1595_unknown	988	ISAlg2
MGE_588	ISAli1_IS5_IS1031	933	ISAli1
MGE_589	ISAli10_IS66_unknown	2584	ISAli10
MGE_590	ISAli12A_IS5_IS427	845	ISAli12A
MGE_591	ISAli13_IS21_unknown	2756	ISAli13
MGE_592	ISAli14_ISAs1_unknown	1267	ISAli14
MGE_593	ISAli15_IS66_unknown	2658	ISAli15
MGE_594	ISAli16_IS110_unknown	1153	ISAli16
MGE_595	ISAli17_IS5_IS903	1109	ISAli17
MGE_596	ISAli18_ISL3_unknown	1752	ISAli18
MGE_597	ISAli19_IS200/IS605_IS1341	1336	ISAli19
MGE_598	ISAli2_IS630_unknown	1171	ISAli2
MGE_599	ISAli3_IS630_unknown	1167	ISAli3
MGE_600	ISAli5_IS3_IS150	1266	ISAli5
MGE_601	ISAli6_IS256_unknown	1437	ISAli6
MGE_602	ISAli7_IS256_unknown	1416	ISAli7
MGE_603	ISAli8_IS110_unknown	1151	ISAli8
MGE_604	ISAli9_IS5_IS427	846	ISAli9
MGE_605	ISAlis1_IS1595_ISPna2	1893	ISAlis1
MGE_606	ISAlw10_IS4_IS4	1389	ISAlw10
MGE_607	ISAlw11_IS5_IS427	857	ISAlw11
MGE_608	ISAlw13_IS5_IS427	811	ISAlw13
MGE_609	ISAlw14_IS5_ISL2	916	ISAlw14
MGE_610	ISAlw15_IS5_ISL2	951	ISAlw15
MGE_611	ISAlw17_IS630_unknown	881	ISAlw17
MGE_612	ISAlw18_IS630_unknown	1078	ISAlw18
MGE_613	ISAlw19_IS982_unknown	980	ISAlw19
MGE_614	ISAlw2_IS1_unknown	787	ISAlw2
MGE_615	ISAlw24_IS481_unknown	1197	ISAlw24
MGE_616	ISAlw26_IS3_IS3	1238	ISAlw26
MGE_617	ISAlw3_IS1_unknown	788	ISAlw3
MGE_618	ISAlw32_IS5_ISL2	916	ISAlw32
MGE_619	ISAlw33_IS30_unknown	1071	ISAlw33
MGE_620	ISAlw6_IS3_IS407	1200	ISAlw6
MGE_621	ISAlw8_IS4_IS50	1370	ISAlw8
MGE_622	ISAlw9_IS4_IS4	1392	ISAlw9
MGE_623	ISAma1_IS3_IS3	1261	ISAma1
MGE_624	ISAma2_IS3_IS407	1192	ISAma2
MGE_625	ISAma3_ISAs1_unknown	1205	ISAma3
MGE_626	ISAma4_IS66_ISBst12	1529	ISAma4
MGE_627	ISAma5_IS1595_ISPna2	1019	ISAma5
MGE_628	ISAmas1_IS256_IS1249	1411	ISAmas1
MGE_629	ISAmde1_IS1182_unknown	1827	ISAmde1
MGE_630	ISAmde2_ISLre2_unknown	1584	ISAmde2
MGE_631	ISAmde3_ISLre2_unknown	1586	ISAmde3
MGE_632	ISAme1_IS4_IS231	1488	ISAme1
MGE_633	ISAme2_IS1182_unknown	1838	ISAme2
MGE_634	ISAmi1_IS5_ISL2	883	ISAmi1
MGE_635	ISAmi2_IS5_ISL2	942	ISAmi2
MGE_636	ISAmo1_ISLre2_unknown	1572	ISAmo1
MGE_637	ISAmu1_IS1595_ISNwi1	2422	ISAmu1
MGE_638	ISAnhy1_ISLre2_unknown	1571	ISAnhy1
MGE_639	ISAni1_IS481_unknown	1075	ISAni1
MGE_640	ISAnmi1_IS1595_ISPna2	1808	ISAnmi1
MGE_641	ISAnsp1_IS1182_unknown	1520	ISAnsp1
MGE_642	ISAnsp10_IS630_unknown	1185	ISAnsp10
MGE_643	ISAnsp11_IS3_IS3	1510	ISAnsp11
MGE_644	ISAnsp12_IS66_unknown	2926	ISAnsp12
MGE_645	ISAnsp13_ISAs1_unknown	1367	ISAnsp13
MGE_646	ISAnsp14_IS256_unknown	1629	ISAnsp14
MGE_647	ISAnsp2_IS481_unknown	1298	ISAnsp2
MGE_648	ISAnsp3_IS66_unknown	2518	ISAnsp3
MGE_649	ISAnsp4_IS21_unknown	2195	ISAnsp4
MGE_650	ISAnsp5_IS21_unknown	2192	ISAnsp5
MGE_651	ISAnsp6_IS1182_unknown	1515	ISAnsp6
MGE_652	ISAnsp7_IS4_IS10	1579	ISAnsp7
MGE_653	ISAnsp8_IS3_IS407	1225	ISAnsp8
MGE_654	ISAnsp9_ISAs1_unknown	1704	ISAnsp9
MGE_655	ISAod1_IS256_IS1249	1334	ISAod1
MGE_656	ISAot1_ISLre2_unknown	1635	ISAot1
MGE_657	ISApl1_IS30_unknown	1070	ISApl1
MGE_658	ISApl2_IS3_IS150	1418	ISApl2
MGE_659	ISApr1_IS3_IS3	1260	ISApr1
MGE_660	ISApr10_IS256_unknown	1366	ISApr10
MGE_661	ISApr11_IS1380_unknown	1667	ISApr11
MGE_662	ISApr12_IS5_unknown	1524	ISApr12
MGE_663	ISApr13_IS5_unknown	1556	ISApr13
MGE_664	ISApr14_IS256_unknown	1316	ISApr14
MGE_665	ISApr2_IS1595_ISSod11	1029	ISApr2
MGE_666	ISApr4_IS1595_ISNwi1	3691	ISApr4
MGE_667	ISApr5_IS6_unknown	806	ISApr5
MGE_668	ISApr6_IS66_unknown	2479	ISApr6
MGE_669	ISApr7_IS1595_ISNwi1	3923	ISApr7
MGE_670	ISApr8_IS1380_unknown	1667	ISApr8
MGE_671	ISApu2_IS4_ISH8	1388	ISApu2
MGE_672	ISAr1_IS630_unknown	1146	ISAr1
MGE_673	ISAra1_IS5_IS903	1116	ISAra1
MGE_674	ISAra2_ISKra4_ISAzba1	2535	ISAra2
MGE_675	ISArch1_IS1182_unknown	1736	ISArch1
MGE_676	ISArch10_IS4_IS4	1519	ISArch10
MGE_677	ISArch11_IS4_ISH8	1410	ISArch11
MGE_678	ISArch12_ISL3_unknown	1324	ISArch12
MGE_679	ISArch13_ISL3_unknown	1313	ISArch13
MGE_680	ISArch14_IS66_ISBst12	1560	ISArch14
MGE_681	ISArch15_IS66_ISBst12	1427	ISArch15
MGE_682	ISArch16_ISAzo13_unknown	1312	ISArch16
MGE_683	ISArch17_IS1_unknown	1183	ISArch17
MGE_684	ISArch18_IS1_ISMhu11	1107	ISArch18
MGE_685	ISArch19_IS66_ISBst12	1540	ISArch19
MGE_686	ISArch2_IS1182_unknown	1924	ISArch2
MGE_687	ISArch20_ISAzo13_unknown	1300	ISArch20
MGE_688	ISArch21_IS5_unknown	1259	ISArch21
MGE_689	ISArch22_IS5_IS903	1031	ISArch22
MGE_690	ISArch23_IS5_IS903	1001	ISArch23
MGE_691	ISArch24_IS5_IS903	1040	ISArch24
MGE_692	ISArch25_IS5_IS903	1034	ISArch25
MGE_693	ISArch3_IS630_unknown	1077	ISArch3
MGE_694	ISArch4_IS630_unknown	1212	ISArch4
MGE_695	ISArch5_ISL3_unknown	1285	ISArch5
MGE_696	ISArch6_IS5_IS5	1260	ISArch6
MGE_697	ISArch7_IS66_ISBst12	1839	ISArch7
MGE_698	ISArch8_IS1634_unknown	1923	ISArch8
MGE_699	ISArch9_IS4_IS4	1520	ISArch9
MGE_700	ISAri1_IS21_unknown	1942	ISAri1
MGE_701	ISArma1_IS607_unknown	1766	ISArma1
MGE_702	ISArsp1_IS481_unknown	1077	ISArsp1
MGE_703	ISArsp10_IS1380_unknown	1667	ISArsp10
MGE_704	ISArsp11_ISAs1_unknown	1306	ISArsp11
MGE_705	ISArsp12_IS481_unknown	2615	ISArsp12
MGE_706	ISArsp13_IS3_IS150	1442	ISArsp13
MGE_707	ISArsp14_ISNCY_unknown	17533	ISArsp14
MGE_708	ISArsp15_IS30_unknown	1862	ISArsp15
MGE_709	ISArsp16_ISNCY_unknown	4338	ISArsp16
MGE_710	ISArsp2_IS481_unknown	1373	ISArsp2
MGE_711	ISArsp3_IS110_unknown	1596	ISArsp3
MGE_712	ISArsp4_IS256_unknown	1400	ISArsp4
MGE_713	ISArsp5_IS110_unknown	1426	ISArsp5
MGE_714	ISArsp7_ISL3_unknown	1451	ISArsp7
MGE_715	ISArsp8_IS481_unknown	1718	ISArsp8
MGE_716	ISArsp9_ISNCY_unknown	12978	ISArsp9
MGE_717	ISArve1_IS5_IS903	995	ISArve1
MGE_718	ISAs12_ISAs1_unknown	1438	ISAs12
MGE_719	ISAs15_IS5_IS903	1062	ISAs15
MGE_720	ISAs16_IS110_IS1111	1404	ISAs16
MGE_721	ISAs17_IS3_IS2	1333	ISAs17
MGE_722	ISAs18_IS4_IS10	1261	ISAs18
MGE_723	ISAs19_IS481_unknown	1198	ISAs19
MGE_724	ISAs2_IS30_unknown	1084	ISAs2
MGE_725	ISAs20_IS3_IS3	1674	ISAs20
MGE_726	ISAs21_IS66_ISBst12	1530	ISAs21
MGE_727	ISAs23_IS1595_ISPna2	1032	ISAs23
MGE_728	ISAs24_IS110_IS1111	1394	ISAs24
MGE_729	ISAs25_IS1634_unknown	1722	ISAs25
MGE_730	ISAs26_IS200/IS605_IS605	1798	ISAs26
MGE_731	ISAs27_IS21_unknown	2628	ISAs27
MGE_732	ISAs29_IS21_unknown	2613	ISAs29
MGE_733	ISAs3_IS256_unknown	1326	ISAs3
MGE_734	ISAs31_IS3_IS3	1322	ISAs31
MGE_735	ISAs33_IS3_IS3	1239	ISAs33
MGE_736	ISAs34_IS5_IS427	928	ISAs34
MGE_737	ISAs35_IS66_ISBst12	1533	ISAs35
MGE_738	ISAs5_IS3_IS51	1233	ISAs5
MGE_739	ISAs8_IS1_unknown	754	ISAs8
MGE_740	ISAs9_IS3_IS3	1626	ISAs9
MGE_741	ISAsh1_IS1595_ISSod11	1012	ISAsh1
MGE_742	ISAsp1_ISL3_unknown	1419	ISAsp1
MGE_743	ISAsp10_IS4_IS10	1270	ISAsp10
MGE_744	ISAsp11_IS200/IS605_IS1341	1512	ISAsp11
MGE_745	ISAsp12_IS200/IS605_IS1341	1519	ISAsp12
MGE_746	ISAsp13_IS200/IS605_IS1341	1602	ISAsp13
MGE_747	ISAsp14_IS200/IS605_IS1341	1794	ISAsp14
MGE_748	ISAsp15_IS200/IS605_IS1341	1663	ISAsp15
MGE_749	ISAsp18_IS200/IS605_IS1341	1430	ISAsp18
MGE_750	ISAsp19_IS200/IS605_IS1341	1480	ISAsp19
MGE_751	ISAsp2_ISAs1_unknown	1607	ISAsp2
MGE_752	ISAsp20_IS200/IS605_IS200	681	ISAsp20
MGE_753	ISAsp24_IS1595_unknown	987	ISAsp24
MGE_754	ISAsp3_IS4_ISPepr1	1452	ISAsp3
MGE_755	ISAsp6_IS200/IS605_IS605	1964	ISAsp6
MGE_756	ISAsp8_IS200/IS605_IS1341	1353	ISAsp8
MGE_757	ISAsp9_IS200/IS605_IS1341	1591	ISAsp9
MGE_758	ISAtc2_ISL3_unknown	1304	ISAtc2
MGE_759	ISAtc5_IS5_unknown	1260	ISAtc5
MGE_760	ISAte1_IS5_IS903	1048	ISAte1
MGE_761	ISAte2_IS1595_ISPna2	1054	ISAte2
MGE_762	ISAth1_IS1595_unknown	977	ISAth1
MGE_763	ISAtsp1_IS630_unknown	957	ISAtsp1
MGE_764	ISAtsp10_ISKra4_ISMich2	1574	ISAtsp10
MGE_765	ISAtsp2_IS1634_unknown	1761	ISAtsp2
MGE_766	ISAtsp3_IS4_IS10	1236	ISAtsp3
MGE_767	ISAtsp4_IS630_unknown	1138	ISAtsp4
MGE_768	ISAtsp5_IS4_IS10	1320	ISAtsp5
MGE_769	ISAtsp6_IS1_unknown	745	ISAtsp6
MGE_770	ISAtsp7_IS630_unknown	1032	ISAtsp7
MGE_771	ISAtsp9_ISNCY_ISMae2	1421	ISAtsp9
MGE_772	ISAtu1_IS110_IS1111	1316	ISAtu1
MGE_773	ISAtu2_IS5_IS5	1353	ISAtu2
MGE_774	ISAtu3_IS3_IS150	1597	ISAtu3
MGE_775	ISAtu4_IS3_IS51	1241	ISAtu4
MGE_776	ISAtu5_IS3_IS407	1271	ISAtu5
MGE_777	ISAtu6_IS66_unknown	2798	ISAtu6
MGE_778	ISAtu7_IS110_IS1111	1472	ISAtu7
MGE_779	ISAur1_IS1595_ISPna2	4947	ISAur1
MGE_780	ISAusp1_IS1595_ISNha5	3418	ISAusp1
MGE_781	ISAva1_IS4_ISH8	1617	ISAva1
MGE_782	ISAva2_IS66_ISBst12	1547	ISAva2
MGE_783	ISAva3_IS4_IS4Sa	1181	ISAva3
MGE_784	ISAva4_IS1634_unknown	1691	ISAva4
MGE_785	ISAva5_IS5_unknown	1818	ISAva5
MGE_786	ISAva6_IS630_unknown	1161	ISAva6
MGE_787	ISAva7_IS5_IS1031	909	ISAva7
MGE_788	ISAve1_IS110_IS1111	1393	ISAve1
MGE_789	ISAwo1_IS1595_IS1595	1018	ISAwo1
MGE_790	ISAxf1_IS1595_unknown	1040	ISAxf1
MGE_791	ISAzba1_ISKra4_ISAzba1	1465	ISAzba1
MGE_792	ISAzba3_IS5_IS903	1112	ISAzba3
MGE_793	ISAzba5_IS5_IS427	840	ISAzba5
MGE_794	ISAzba6_IS630_unknown	1138	ISAzba6
MGE_795	ISAzba7_IS5_IS427	852	ISAzba7
MGE_796	ISAzba9_ISL3_unknown	1847	ISAzba9
MGE_797	ISAzbe1_IS1595_IS1595	1052	ISAzbe1
MGE_798	ISAzbe2_IS1595_ISSod11	1041	ISAzbe2
MGE_799	ISAzca1_IS1595_ISNha5	4520	ISAzca1
MGE_800	ISAzca2_IS66_unknown	2458	ISAzca2
MGE_801	ISAzch1_IS1182_unknown	1584	ISAzch1
MGE_802	ISAzo1_IS1182_unknown	1545	ISAzo1
MGE_803	ISAzo10_IS3_IS3	1669	ISAzo10
MGE_804	ISAzo11_IS5_IS5	1280	ISAzo11
MGE_805	ISAzo12_IS21_unknown	3075	ISAzo12
MGE_806	ISAzo13_ISAzo13_unknown	1305	ISAzo13
MGE_807	ISAzo14_IS1634_unknown	1925	ISAzo14
MGE_808	ISAzo15_IS66_unknown	2441	ISAzo15
MGE_809	ISAZo16_IS21_unknown	2485	ISAZo16
MGE_810	ISAzo17_IS21_unknown	2095	ISAzo17
MGE_811	ISAzo18_IS3_IS150	1471	ISAzo18
MGE_812	ISAzo19_IS66_unknown	2423	ISAzo19
MGE_813	ISAzo2_IS1182_unknown	1545	ISAzo2
MGE_814	ISAzo20_IS200/IS605_IS200	624	ISAzo20
MGE_815	ISAzo22_IS110_unknown	1763	ISAzo22
MGE_816	ISAzo23_IS5_IS1031	871	ISAzo23
MGE_817	ISAzo24_IS5_IS427	898	ISAzo24
MGE_818	ISAzo26_IS91_unknown	2604	ISAzo26
MGE_819	ISAzo27_IS5_IS5	1164	ISAzo27
MGE_820	ISAzo28_IS110_unknown	1486	ISAzo28
MGE_821	ISAzo29_ISAs1_unknown	1304	ISAzo29
MGE_822	ISAzo3_ISAs1_unknown	1282	ISAzo3
MGE_823	ISAzo30_IS630_unknown	1100	ISAzo30
MGE_824	ISAzo31_IS5_IS5	1324	ISAzo31
MGE_825	ISAzo32_IS630_unknown	1100	ISAzo32
MGE_826	ISAzo33_IS630_unknown	1100	ISAzo33
MGE_827	ISAzo34_IS256_unknown	1439	ISAzo34
MGE_828	ISAzo35_IS701_unknown	1451	ISAzo35
MGE_829	ISAzo36_IS5_IS1031	817	ISAzo36
MGE_830	ISAzo37_IS5_IS1031	843	ISAzo37
MGE_831	ISAzo38_IS5_IS427	894	ISAzo38
MGE_832	ISAzo39_IS5_IS5	1277	ISAzo39
MGE_833	ISAzo4_IS21_unknown	2757	ISAzo4
MGE_834	ISAzo40_IS1380_unknown	1694	ISAzo40
MGE_835	ISAzo5_IS4_IS50	1478	ISAzo5
MGE_836	ISAzo6_IS1634_unknown	1925	ISAzo6
MGE_837	ISAzo7_IS1595_ISSod11	1044	ISAzo7
MGE_838	ISAzo8_ISAs1_unknown	1261	ISAzo8
MGE_839	ISAzo9_IS630_unknown	1483	ISAzo9
MGE_840	ISAzs1_IS701_unknown	1508	ISAzs1
MGE_841	ISAzs10_IS5_unknown	1307	ISAzs10
MGE_842	ISAzs11_ISAs1_unknown	1224	ISAzs11
MGE_843	ISAzs12_ISAs1_unknown	1196	ISAzs12
MGE_844	ISAzs13_ISL3_unknown	1769	ISAzs13
MGE_845	ISAzs15_ISAs1_unknown	1263	ISAzs15
MGE_846	ISAzs16_IS5_IS1031	990	ISAzs16
MGE_847	ISAzs18_IS66_unknown	2633	ISAzs18
MGE_848	ISAzs19_IS256_unknown	1322	ISAzs19
MGE_849	ISAzs2_IS21_unknown	2609	ISAzs2
MGE_850	ISAzs20_IS66_unknown	2811	ISAzs20
MGE_851	ISAzs21_IS66_unknown	2598	ISAzs21
MGE_852	ISAzs22_ISAs1_unknown	1267	ISAzs22
MGE_853	ISAzs23_IS3_IS3	1596	ISAzs23
MGE_854	ISAzs24_IS3_IS51	1325	ISAzs24
MGE_855	ISAzs25_IS1380_unknown	1614	ISAzs25
MGE_856	ISAzs26_ISKra4_ISAzba1	2226	ISAzs26
MGE_857	ISAzs27_IS30_unknown	1270	ISAzs27
MGE_858	ISAzs28_IS5_IS1031	1055	ISAzs28
MGE_859	ISAzs3_IS1380_unknown	1613	ISAzs3
MGE_860	ISAzs30_IS21_unknown	2365	ISAzs30
MGE_861	ISAzs31_IS630_unknown	1160	ISAzs31
MGE_862	ISAzs32_IS110_IS1111	1601	ISAzs32
MGE_863	ISAzs34_ISNCY_IS892	1650	ISAzs34
MGE_864	ISAzs35_IS110_IS1111	1524	ISAzs35
MGE_865	ISAzs36_IS481_unknown	2622	ISAzs36
MGE_866	ISAzs37_IS630_unknown	1058	ISAzs37
MGE_867	ISAzs4_IS110_IS1111	1301	ISAzs4
MGE_868	ISAzs5_ISAs1_unknown	1333	ISAzs5
MGE_869	ISAzs6_IS701_unknown	1385	ISAzs6
MGE_870	ISAzs7_IS66_ISBst12	1455	ISAzs7
MGE_871	ISAzsp1_IS3_IS51	1309	ISAzsp1
MGE_872	ISAzvi1_IS1595_ISPna2	1026	ISAzvi1
MGE_873	ISAzvi10_IS701_unknown	1431	ISAzvi10
MGE_874	ISAzvi11_IS481_unknown	1221	ISAzvi11
MGE_875	ISAzvi12_IS110_IS1111	1248	ISAzvi12
MGE_876	ISAzvi2_IS110_IS1111	1396	ISAzvi2
MGE_877	ISAzvi3_IS110_IS1111	1424	ISAzvi3
MGE_878	ISAzvi4_IS110_IS1111	1351	ISAzvi4
MGE_879	ISAzvi5_IS4_IS10	1328	ISAzvi5
MGE_880	ISAzvi6_IS4_IS4	1422	ISAzvi6
MGE_881	ISAzvi7_IS4_IS50	1450	ISAzvi7
MGE_882	ISAzvi8_IS701_unknown	1482	ISAzvi8
MGE_883	ISAzvi9_IS3_IS3	1246	ISAzvi9
MGE_884	ISBaba1_IS1595_ISSod11	968	ISBaba1
MGE_885	ISBaba2_IS1595_ISSod11	969	ISBaba2
MGE_886	ISBaba3_IS1595_ISSod11	994	ISBaba3
MGE_887	ISBaba4_IS1595_unknown	987	ISBaba4
MGE_888	ISBaba5_IS1595_unknown	997	ISBaba5
MGE_889	ISBaba6_IS1595_unknown	1072	ISBaba6
MGE_890	ISBad1_IS21_unknown	2525	ISBad1
MGE_891	ISBad2_IS3_IS150	1470	ISBad2
MGE_892	ISBam1_IS3_IS150	1448	ISBam1
MGE_893	ISBam2_IS3_IS407	1110	ISBam2
MGE_894	ISBam3_IS5_IS903	1133	ISBam3
MGE_895	ISBame1_IS256_unknown	1341	ISBame1
MGE_896	ISBaps1_IS66_unknown	2424	ISBaps1
MGE_897	ISBas1_IS1182_unknown	1757	ISBas1
MGE_898	ISBasa1_IS1595_ISSod11	982	ISBasa1
MGE_899	ISBast1_IS256_IS1249	1357	ISBast1
MGE_900	ISBath1_IS1595_ISPna2	1580	ISBath1
MGE_901	ISBaz1_IS1595_IS1016	729	ISBaz1
MGE_902	ISBba1_IS1595_ISSod11	1082	ISBba1
MGE_903	ISBbi1_IS1595_unknown	981	ISBbi1
MGE_904	ISBbr1_IS1182_unknown	1684	ISBbr1
MGE_905	ISBce1_IS1182_unknown	1803	ISBce1
MGE_906	ISBce10_IS4_IS231	849	ISBce10
MGE_907	ISBce11_IS4_IS231	2928	ISBce11
MGE_908	ISBce12_IS4_IS231	1573	ISBce12
MGE_909	ISBce13_IS3_IS3	1253	ISBce13
MGE_910	ISBce14_IS3_unknown	1457	ISBce14
MGE_911	ISBce15_IS3_IS150	1447	ISBce15
MGE_912	ISBce16_IS21_unknown	2160	ISBce16
MGE_913	ISBce17_IS607_unknown	1966	ISBce17
MGE_914	ISBce18_IS3_IS150	1450	ISBce18
MGE_915	ISBce19_IS3_IS150	1445	ISBce19
MGE_916	ISBce20_IS1595_ISPna2	1939	ISBce20
MGE_917	ISBce21_IS1595_ISPna2	1763	ISBce21
MGE_918	ISBce3_IS200/IS605_IS605	1805	ISBce3
MGE_919	ISBce4_IS4_IS231	3340	ISBce4
MGE_920	ISBce7_IS4_IS231	2039	ISBce7
MGE_921	ISBce8_IS4_IS231	2470	ISBce8
MGE_922	ISBce9_IS4_IS231	1597	ISBce9
MGE_923	ISBcen1_IS110_IS1111	1357	ISBcen1
MGE_924	ISBcen10_IS3_IS150	1447	ISBcen10
MGE_925	ISBcen13_IS21_unknown	1957	ISBcen13
MGE_926	ISBcen14_IS66_unknown	2516	ISBcen14
MGE_927	ISBcen15_IS3_IS407	1239	ISBcen15
MGE_928	ISBcen16_IS3_IS150	1445	ISBcen16
MGE_929	ISBcen17_IS3_IS3	1734	ISBcen17
MGE_930	ISBcen18_IS256_unknown	1372	ISBcen18
MGE_931	ISBcen19_IS66_unknown	2450	ISBcen19
MGE_932	ISBcen2_IS110_IS1111	1363	ISBcen2
MGE_933	ISBcen21_IS3_IS51	1231	ISBcen21
MGE_934	ISBcen22_IS3_IS407	1202	ISBcen22
MGE_935	ISBcen23_IS3_IS407	1112	ISBcen23
MGE_936	ISBcen24_IS481_unknown	1096	ISBcen24
MGE_937	ISBcen26_IS481_unknown	1041	ISBcen26
